"State_Code","State_Name","District_ID","District_Name","School_ID","School_Name","Combined_Key","Juvenile_Justice_School","CS_Classes_Offered","CS_Hispanic_Male","CS_Hispanic_Female","CS_AmericanIndian_Male","CS_AmericanIndian_Female","CS_Asian_Male","CS_Asian_Female","CS_PacificIslander_Male","CS_PacificIslander_Female","CS_Black_Male","CS_Black_Female","CS_White_Male","CS_White_Female","CS_TwoOrMore_Male","CS_TwoOrMore_Female","CS_Total_Male","CS_Total_Female","CS_EnglishLearner_Male","CS_EnglishLearner_Female","CS_Disability_Male","CS_Disability_Female","SCHOOL_YEAR","VIRTUAL_TEXT","TitleI_Status","school_enrollment","Elementary","Middle","High","sex_female","sex_male","race_american_indian","race_asian","race_black","race_hispanic","race_pacific_islander","race_multiracial","race_white","sex_total","race_total","sex_female_prop","sex_male_prop","race_american_indian_prop","race_asian_prop","race_black_prop","race_hispanic_prop","race_pacific_islander_prop","race_multiracial_prop","race_white_prop","Total_CS_Enrolment","White_CS","Black_CS","Hispanic_CS","Asian_CS","AmericanIndian_CS","Multiracial_CS","Disability_CS","EnglishLearner_CS","Prop_Male_CS","Prop_Female_CS","Race_Total_CS","Race_Exceeds_Total","Total_Race_CS","Prop_Black_CS","Prop_White_CS","Prop_Hispanic_CS","Prop_Asian_CS","Prop_AmericanIndian_CS","Prop_Multiracial_CS","has_CCD_info"
"TX","Texas","4801447","Ki Charter Academy",14140,"Ki Charter Academy Liberty Hill","480144714140","No",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-2021","Missing","Schoolwide",505,1,1,1,124,78,0,0,18,32,0,16,136,202,202,0.613861386138614,0.386138613861386,0,0,0.0891089108910891,0.158415841584158,0,0.0792079207920792,0.673267326732673,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"MS","Mississippi","2801800","Hattiesburg Public School Dist",314,"Woodley Elementary School","280180000314","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-2021","No virtual instruction","Schoolwide",1955,1,NA,NA,NA,NA,NA,NA,556,150,NA,NA,NA,0,706,NA,NA,NA,NA,0.787535410764873,0.212464589235127,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"CA","California","0616560","Happy Valley Elementary",2088,"Happy Valley Elementary","061656002088","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-2021","Not reported","Mixed",525,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,142,0,142,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"KS","Kansas","2012870","Wellsville",1733,"Wellsville Middle School","201287001733","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-2021","No virtual instruction","Targeted",845,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,316,0,316,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"CO","COLORADO","0803060","Colorado Springs School District No. 11 in the county of E",1683,"Jenkins Middle School","080306001683","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-2022","No virtual instruction","Not_TitleI",3815,NA,1,NA,NA,NA,NA,36,122,370,NA,152,826,0,1506,NA,NA,NA,0.0239043824701195,0.0810092961487384,0.245683930942895,NA,0.100929614873838,0.548472775564409,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"CA","California","0606390","Panama-Buena Vista Union",5790,"Bill L. Williams Elementary","060639005790","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-2021","Not reported","Mixed",4960,1,1,NA,NA,NA,NA,192,NA,1326,NA,100,274,0,1892,NA,NA,NA,0.101479915433404,NA,0.700845665961945,NA,0.0528541226215645,0.144820295983087,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"VA","Virginia","5101770","Halifax Co Pblc Schs",2836,"South Boston/Halifax Early Learning Ctr","510177002836","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-2021","Supplemental Virtual","Not_TitleI",365,1,NA,NA,60,86,0,2,62,16,2,8,56,146,146,0.410958904109589,0.589041095890411,0,0.0136986301369863,0.424657534246575,0.10958904109589,0.0136986301369863,0.0547945205479452,0.383561643835616,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"LA","Louisiana","2200360","Caldwell Parish",284,"Columbia Elementary School","220036000284","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-2021","No virtual instruction","Schoolwide",1195,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,430,0,430,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"CA","California","0603840","Banning Unified",13223,"Florida Street Discovery Center","060384013223","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-2021","Not reported","Mixed",275,1,NA,NA,NA,NA,NA,8,NA,74,NA,4,12,0,98,NA,NA,NA,0.0816326530612245,NA,0.755102040816326,NA,0.0408163265306122,0.122448979591837,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"NE","Nebraska","3180030","Educational Service Unit 03",2386,"Esu 3 Head Start - Parkview Heights","318003002386","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-2021","No virtual instruction","Not_TitleI",100,1,NA,NA,14,26,0,6,4,0,0,10,20,40,40,0.35,0.65,0,0.15,0.1,0,0,0.25,0.5,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"TN","Tennessee","4703780","Sevier County",10389,"Greenbrier Alternative Learning Center","470378010389","No",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-2021","No virtual instruction","Not_TitleI",5,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"NJ","New Jersey","3417100","Robbinsville Public Schools",3252,"Sharon School","341710003252","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-2021","No virtual instruction","Targeted",4855,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,854,0,854,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"MI","MICHIGAN","2602790","Anchor Bay School District",3998,"Ashley Elementary School","260279003998","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-2022","Supplemental Virtual","Not_TitleI",2150,1,NA,NA,414,446,4,4,20,22,0,36,774,860,860,0.481395348837209,0.518604651162791,0.00465116279069767,0.00465116279069767,0.0232558139534884,0.0255813953488372,0,0.0418604651162791,0.9,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"VA","VIRGINIA","5100300","AUGUSTA CO PBLC SCHS",132,"STUARTS DRAFT HIGH","510030000132","No",3,0,1,0,0,1,1,0,0,0,0,8,3,0,0,9,5,0,0,0,0,"2021-2022","Supplemental Virtual","Not_TitleI",3555,NA,NA,1,672,750,2,24,42,78,0,82,1194,1422,1422,0.472573839662447,0.527426160337553,0.00140646976090014,0.0168776371308017,0.029535864978903,0.0548523206751055,0,0.0576652601969058,0.839662447257384,14,11,0,1,2,0,0,0,0,0.642857142857143,0.357142857142857,14,FALSE,14,0,0.785714285714286,0.0714285714285714,0.142857142857143,0,0,TRUE
"WA","WASHINGTON","5300390","Bellevue School District",79,"Odle Middle School","530039000079","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-2022","No virtual instruction","Not_TitleI",4725,NA,1,NA,NA,NA,NA,1158,58,166,NA,128,372,0,1882,NA,NA,NA,0.615302869287991,0.0308182784272051,0.0882040382571732,NA,0.0680127523910733,0.197662061636557,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"NY","New York","3620580","New York City Public Schools",2441,"Dr Emmett W Bassett School (The)","362058002441","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-2021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"SC","South Carolina","4502310","Greenville 01",530,"Stone Academy","450231000530","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-2021","Supplemental Virtual","Not_TitleI",2630,1,NA,NA,558,494,2,16,154,34,0,32,814,1052,1052,0.53041825095057,0.46958174904943,0.00190114068441065,0.0152091254752852,0.14638783269962,0.032319391634981,0,0.0304182509505703,0.773764258555133,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"MO","MISSOURI","2919170","LOGAN-ROGERSVILLE R-VIII",2677,"LOGAN-ROGERSVILLE UPPER ELEM.","291917002677","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-2022","No virtual instruction","Targeted",2550,1,1,NA,NA,NA,NA,NA,NA,30,NA,34,940,0,1004,NA,NA,NA,NA,NA,0.0298804780876494,NA,0.0338645418326693,0.936254980079681,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"FL","FLORIDA","1201560","PINELLAS",8862,"ST. PETERSBURG COLLEGIATE HIGH SCHOOL  NORTH PINELLAS","120156008862","No",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-2022","No virtual instruction","Not_TitleI",1045,NA,NA,1,260,158,0,20,18,74,0,28,278,418,418,0.62200956937799,0.37799043062201,0,0.0478468899521531,0.0430622009569378,0.177033492822967,0,0.0669856459330144,0.665071770334928,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"WA","WASHINGTON","5300001","Enumclaw School District",379,"Enumclaw Sr High School","530000100379","No",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-2022","No virtual instruction","Not_TitleI",6615,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"IN","Indiana","1808010","North Spencer County Sch Corp",174,"Lincoln Trail Elementary School","180801000174","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-2021","No virtual instruction","Not_TitleI",1905,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,724,0,724,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"MO","MISSOURI","2912550","FULTON 58",522,"MCINTIRE ELEM.","291255000522","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-2022","No virtual instruction","Schoolwide",1795,1,NA,NA,NA,NA,NA,NA,66,NA,NA,134,502,0,702,NA,NA,NA,NA,0.094017094017094,NA,NA,0.190883190883191,0.715099715099715,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"OH","Ohio","3904719","Kenston Local",2799,"Kenston Intermediate School","390471902799","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-2021","No virtual instruction","Not_TitleI",1900,1,NA,NA,378,382,0,4,40,20,0,22,674,760,760,0.497368421052632,0.502631578947368,0,0.00526315789473684,0.0526315789473684,0.0263157894736842,0,0.0289473684210526,0.886842105263158,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"FL","FLORIDA","1200390","MIAMI-DADE",450,"LEEWOOD K-8 CENTER","120039000450","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-2022","No virtual instruction","Not_TitleI",3245,1,1,NA,620,678,0,10,124,954,0,14,196,1298,1298,0.477657935285054,0.522342064714946,0,0.00770416024653313,0.0955315870570108,0.73497688751926,0,0.0107858243451464,0.151001540832049,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"OH","Ohio","3910029","Wadsworth City",1896,"Valley View Elementary School","391002901896","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-2021","No virtual instruction","Not_TitleI",1745,1,NA,NA,356,342,0,6,0,14,0,20,658,698,698,0.510028653295129,0.489971346704871,0,0.00859598853868195,0,0.0200573065902579,0,0.0286532951289398,0.94269340974212,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"CA","CALIFORNIA","0614880","Garden Grove Unified",1848,"R. F. Hazard Elementary","061488001848","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-2022","Not reported","Mixed",1890,1,1,NA,NA,NA,NA,122,NA,616,NA,NA,NA,0,738,NA,NA,NA,0.165311653116531,NA,0.834688346883469,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"IL","ILLINOIS","1715400","Flora CUSD 35",6376,"Flora Elementary School","171540006376","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-2022","No virtual instruction","Schoolwide",3310,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1228,0,1228,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"TX","TEXAS","4837140","RIO GRANDE CITY CISD",11012,"DR MARIO E RAMIREZ EL","483714011012","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-2022","Missing","Schoolwide",2150,1,NA,NA,422,438,0,0,0,854,0,2,4,860,860,0.490697674418605,0.509302325581395,0,0,0,0.993023255813953,0,0.00232558139534884,0.00465116279069767,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"AZ","ARIZONA","0400103","Ombudsman Educational Services Ltd.a subsidiary (4323)",2139,"Ombudsman - Charter Northeast","040010302139","No",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-2022","No virtual instruction","Not_TitleI",525,NA,NA,1,112,98,26,0,20,96,0,0,68,210,210,0.533333333333333,0.466666666666667,0.123809523809524,0,0.0952380952380952,0.457142857142857,0,0,0.323809523809524,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"NY","NEW YORK","3631920","YONKERS CITY SCHOOL DISTRICT",4243,"GORTON HIGH SCHOOL","363192004243","No",6,8,2,0,0,1,0,0,0,2,2,1,0,0,0,12,4,3,0,12,1,"2021-2022","No virtual instruction","Schoolwide",5180,NA,NA,1,NA,NA,NA,NA,474,1350,NA,NA,158,0,1982,NA,NA,NA,NA,0.239152371342079,0.681130171543895,NA,NA,0.0797174571140262,16,1,4,10,1,0,0,13,3,0.75,0.25,16,FALSE,16,0.25,0.0625,0.625,0.0625,0,0,TRUE
"OK","OKLAHOMA","4003630","BARTLESVILLE",29824,"CENTRAL MS","400363029824","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-2022","No virtual instruction","Schoolwide",3270,NA,1,NA,NA,NA,132,38,48,148,NA,192,748,0,1306,NA,NA,0.101071975497703,0.0290964777947933,0.0367534456355283,0.113323124042879,NA,0.147013782542113,0.572741194486983,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"CA","California","0633240","Robla Elementary",5027,"Main Avenue Elementary","063324005027","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-2021","Not reported","Mixed",2485,1,1,NA,NA,NA,NA,228,134,410,NA,NA,158,0,930,NA,NA,NA,0.245161290322581,0.144086021505376,0.440860215053763,NA,NA,0.16989247311828,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"KY","KENTUCKY","2103540","Logan County",1546,"Olmstead Elementary School","210354001546","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-2022","Supplemental Virtual","Schoolwide",1805,1,1,NA,366,356,0,2,18,22,0,28,652,722,722,0.506925207756233,0.493074792243767,0,0.00277008310249307,0.0249307479224377,0.0304709141274238,0,0.038781163434903,0.903047091412742,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"MN","Minnesota","2700385","Red Lake County Central Public Sch",4733,"Rlcc Elementary At Oklee","270038504733","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-2021","No virtual instruction","Schoolwide",10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"UT","Utah","4900630","Nebo District",1458,"Nebo Advanced Learning Center","490063001458","No",29,1,0,0,0,0,0,0,0,0,0,16,4,0,0,17,4,0,0,1,0,"2020-2021","Not reported","Mixed",10300,1,1,1,NA,NA,NA,NA,NA,218,NA,NA,3858,0,4076,NA,NA,NA,NA,NA,0.0534838076545633,NA,NA,0.946516192345437,21,20,0,1,0,0,0,1,0,0.80952380952381,0.19047619047619,21,FALSE,21,0,0.952380952380952,0.0476190476190476,0,0,0,TRUE
"MO","MISSOURI","2918300","LEE'S SUMMIT R-VII",3135,"MILLER PARK CENTER","291830003135","No",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-2022","No virtual instruction","Not_TitleI",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"CA","CALIFORNIA","0610260","Culver City Unified",1120,"Linwood E. Howe Elementary","061026001120","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-2022","Not reported","Mixed",2780,1,NA,NA,NA,NA,NA,64,68,374,NA,172,434,0,1112,NA,NA,NA,0.0575539568345324,0.0611510791366906,0.336330935251799,NA,0.154676258992806,0.390287769784173,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"TX","Texas","4827300","Lewisville Isd",9594,"Rockbrook El","482730009594","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-2021","Missing","Schoolwide",3175,1,NA,NA,642,628,0,76,614,358,6,54,162,1270,1270,0.505511811023622,0.494488188976378,0,0.0598425196850394,0.483464566929134,0.281889763779528,0.0047244094488189,0.0425196850393701,0.12755905511811,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"CA","CALIFORNIA","0613890","Folsom-Cordova Unified",13490,"Cordova Lane Center","061389013490","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-2022","Not reported","Mixed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"OR","Oregon","4110980","Scappoose Sd 1j",169,"Otto Petersen Elementary School","411098000169","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-2021","No virtual instruction","Schoolwide",2080,1,1,NA,396,436,8,4,2,104,10,50,654,832,832,0.475961538461538,0.524038461538462,0.00961538461538462,0.00480769230769231,0.00240384615384615,0.125,0.0120192307692308,0.0600961538461538,0.786057692307692,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"VA","Virginia","5100042","Doe Sop Educ Programs",2390,"New River Valley Juvenile Detention Home","510004202390","Yes",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-2021","Supplemental Virtual","Not_TitleI",0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"MI","MICHIGAN","2623820","Midland Public Schools",6053,"Chestnut Hill School","262382006053","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-2022","Supplemental Virtual","Not_TitleI",2140,1,NA,NA,410,446,6,30,12,42,14,42,710,856,856,0.478971962616822,0.521028037383178,0.00700934579439252,0.0350467289719626,0.014018691588785,0.0490654205607477,0.0163551401869159,0.0490654205607477,0.829439252336449,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"TN","Tennessee","4701470","Greene County",2062,"Chuckey Doak Middle School","470147002062","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-2021","No virtual instruction","Schoolwide",2210,NA,1,NA,NA,NA,NA,NA,NA,78,NA,NA,772,0,850,NA,NA,NA,NA,NA,0.0917647058823529,NA,NA,0.908235294117647,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"KS","KANSAS","2008220","LaCrosse",890,"La Crosse High","200822000890","No",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-2022","No virtual instruction","Targeted",445,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,174,0,174,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"GA","Georgia","1302700","Harris County",2007,"Park Elementary School","130270002007","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-2021","No virtual instruction","Schoolwide",2515,1,NA,NA,480,526,0,2,254,48,0,84,618,1006,1006,0.47713717693837,0.52286282306163,0,0.00198807157057654,0.252485089463221,0.047713717693837,0,0.0834990059642147,0.614314115308151,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"IL","ILLINOIS","1742180","CUSD 200",4216,"Lowell Elem School","174218004216","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-2022","No virtual instruction","Schoolwide",1230,1,NA,NA,NA,NA,NA,72,NA,NA,NA,NA,308,0,380,NA,NA,NA,0.189473684210526,NA,NA,NA,NA,0.810526315789474,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"TX","TEXAS","4801440","INTERNATIONAL LEADERSHIP OF TEXAS (ILTEXAS)",13257,"ILTEXAS NORTH RICHLAND HILLS MIDDLE","480144013257","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-2022","Missing","Schoolwide",2150,NA,1,NA,464,396,0,36,134,516,0,40,134,860,860,0.53953488372093,0.46046511627907,0,0.0418604651162791,0.155813953488372,0.6,0,0.0465116279069767,0.155813953488372,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"IN","Indiana","1801020","Brownsburg Community School Corp",2626,"Lincoln Elementary School","180102002626","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-2021","No virtual instruction","Targeted",2555,1,NA,NA,NA,NA,NA,NA,150,NA,NA,NA,718,0,868,NA,NA,NA,NA,0.172811059907834,NA,NA,NA,0.827188940092166,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
