"State_Code","State_Name","District_ID","District_Name","School_ID","School_Name","Combined_Key","Juvenile_Justice_School","CS_Classes_Offered","CS_Hispanic_Male","CS_Hispanic_Female","CS_AmericanIndian_Male","CS_AmericanIndian_Female","CS_Asian_Male","CS_Asian_Female","CS_PacificIslander_Male","CS_PacificIslander_Female","CS_Black_Male","CS_Black_Female","CS_White_Male","CS_White_Female","CS_TwoOrMore_Male","CS_TwoOrMore_Female","CS_Total_Male","CS_Total_Female","CS_EnglishLearner_Male","CS_EnglishLearner_Female","CS_Disability_Male","CS_Disability_Female","SCHOOL_YEAR","VIRTUAL_TEXT","TitleI_Status","school_enrollment","Elementary","Middle","High","sex_female","sex_male","race_american_indian","race_asian","race_black","race_hispanic","race_pacific_islander","race_multiracial","race_white","sex_total","race_total","sex_female_prop","sex_male_prop","race_american_indian_prop","race_asian_prop","race_black_prop","race_hispanic_prop","race_pacific_islander_prop","race_multiracial_prop","race_white_prop","Total_CS_Enrolment","White_CS","Black_CS","Hispanic_CS","Asian_CS","AmericanIndian_CS","Multiracial_CS","Disability_CS","EnglishLearner_CS","Prop_Male_CS","Prop_Female_CS","Race_Total_CS","Race_Exceeds_Total","Total_Race_CS","Prop_Black_CS","Prop_White_CS","Prop_Hispanic_CS","Prop_Asian_CS","Prop_AmericanIndian_CS","Prop_Multiracial_CS","has_CCD_info"
"NC","NORTH CAROLINA","3703630","Person County Schools",1483,"Oak Lane Elementary","370363001483","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-2022","No virtual instruction","Not_TitleI",1115,1,NA,NA,218,228,0,0,54,40,0,30,322,446,446,0.488789237668161,0.511210762331839,0,0,0.121076233183857,0.0896860986547085,0,0.0672645739910314,0.721973094170404,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"AZ","ARIZONA","0409250","Willcox Unified District (4170)",958,"Willcox Middle School","040925000958","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-2022","No virtual instruction","Schoolwide",1535,1,1,NA,282,332,2,2,16,416,0,2,176,614,614,0.45928338762215,0.54071661237785,0.00325732899022801,0.00325732899022801,0.0260586319218241,0.677524429967427,0,0.00325732899022801,0.286644951140065,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"NY","NEW YORK","3612750","GREENE CENTRAL SCHOOL DISTRICT",1052,"GREENE HIGH SCHOOL","361275001052","No",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-2022","No virtual instruction","Not_TitleI",1375,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,508,0,508,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"TX","Texas","4819700","Fort Worth Isd",1848,"De Zavala El","481970001848","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-2021","Missing","Schoolwide",1445,1,NA,NA,292,286,0,6,114,368,0,14,76,578,578,0.505190311418685,0.494809688581315,0,0.0103806228373702,0.197231833910035,0.636678200692042,0,0.0242214532871972,0.131487889273356,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"OR","OREGON","4101800","Bandon SD 54",235,"Harbor Lights Middle School","410180000235","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-2022","No virtual instruction","Not_TitleI",950,1,1,NA,186,194,0,0,0,64,0,36,280,380,380,0.489473684210526,0.510526315789474,0,0,0,0.168421052631579,0,0.0947368421052632,0.736842105263158,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"SD","SOUTH DAKOTA","4619170","Doland School District 56-2",895,"Doland Jr. High - 02","461917000895","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-2022","No virtual instruction","Schoolwide",90,NA,1,NA,8,28,4,0,0,2,0,2,28,36,36,0.222222222222222,0.777777777777778,0.111111111111111,0,0,0.0555555555555556,0,0.0555555555555556,0.777777777777778,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"IN","Indiana","1809510","Richmond Community Schools",1561,"Test Intermediate School","180951001561","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-2021","No virtual instruction","Schoolwide",3935,1,1,NA,NA,NA,NA,NA,158,210,NA,240,932,0,1540,NA,NA,NA,NA,0.102597402597403,0.136363636363636,NA,0.155844155844156,0.605194805194805,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"IL","Illinois","1740830","Warrensburg-Latham Cusd 11",4876,"Warrensburg-Latham Elem Sch","174083004876","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-2021","Not reported","Mixed",2080,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,710,0,710,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"KY","KENTUCKY","2104530","Oldham County",1620,"South Oldham High School","210453001620","No",7,2,0,0,0,3,1,0,0,0,0,26,4,0,0,31,5,0,0,1,0,"2021-2022","Supplemental Virtual","Not_TitleI",6560,NA,NA,1,1316,1308,6,72,62,164,0,100,2220,2624,2624,0.501524390243902,0.498475609756098,0.00228658536585366,0.0274390243902439,0.0236280487804878,0.0625,0,0.038109756097561,0.846036585365854,36,30,0,2,4,0,0,1,0,0.861111111111111,0.138888888888889,36,FALSE,36,0,0.833333333333333,0.0555555555555556,0.111111111111111,0,0,TRUE
"LA","Louisiana","2200690","Grant Parish",504,"Verda Elementary School","220069000504","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-2021","No virtual instruction","Schoolwide",1080,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,374,0,374,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"RI","Rhode Island","4400360","Exeter-West Greenwich",38,"Wawaloam School","440036000038","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-2021","No virtual instruction","Targeted",990,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,358,0,372,NA,NA,NA,NA,NA,NA,NA,0.0376344086021505,0.962365591397849,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"NC","North Carolina","3700030","Alamance-Burlington Schools",2153,"Ray Street Academy","370003002153","No",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-2021","No virtual instruction","Schoolwide",180,NA,1,1,28,44,0,0,14,8,0,8,42,72,72,0.388888888888889,0.611111111111111,0,0,0.194444444444444,0.111111111111111,0,0.111111111111111,0.583333333333333,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"WA","WASHINGTON","5308910","Toledo School District",3310,"Cowlitz Prairie Academy","530891003310","No",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-2022","No virtual instruction","Schoolwide",260,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"PA","Pennsylvania","4218990","Philadelphia City Sd",3687,"Dunbar Paul L Sch","421899003687","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-2021","No virtual instruction","Schoolwide",1305,1,1,NA,230,292,2,2,460,18,0,20,20,522,522,0.440613026819923,0.559386973180077,0.00383141762452107,0.00383141762452107,0.881226053639847,0.0344827586206897,0,0.0383141762452107,0.0383141762452107,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"FL","FLORIDA","1201590","POLK",1763,"PURCELL ELEMENTARY SCHOOL","120159001763","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-2022","No virtual instruction","Schoolwide",2390,1,NA,NA,440,516,2,0,106,446,0,14,388,956,956,0.460251046025105,0.539748953974895,0.00209205020920502,0,0.110878661087866,0.46652719665272,0,0.0146443514644351,0.405857740585774,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"SC","South Carolina","4502490","Horry 01",639,"Socastee High","450249000639","No",14,28,22,1,0,7,4,0,1,17,11,101,64,10,9,164,111,12,7,22,11,"2020-2021","Supplemental Virtual","Not_TitleI",8285,NA,NA,1,1616,1698,16,88,278,540,16,212,2164,3314,3314,0.487628243814122,0.512371756185878,0.00482800241400121,0.0265540132770066,0.083886541943271,0.162945081472541,0.00482800241400121,0.063971031985516,0.652987326493663,275,165,28,50,11,1,19,33,19,0.596363636363636,0.403636363636364,274,FALSE,274,0.102189781021898,0.602189781021898,0.182481751824818,0.0401459854014599,0.00364963503649635,0.0693430656934307,TRUE
"NH","NEW HAMPSHIRE","3304980","Nashua School District",313,"Birch Hill Elementary School","330498000313","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-2022","No virtual instruction","Not_TitleI",1660,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"IL","Illinois","1742900","Winthrop Harbor Sd 1",3654,"North Prairie Jr High","174290003654","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-2021","Not reported","Mixed",1295,1,1,NA,NA,NA,NA,NA,32,150,NA,42,284,0,508,NA,NA,NA,NA,0.062992125984252,0.295275590551181,NA,0.0826771653543307,0.559055118110236,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"NY","New York","3629760","Wainscott Common School District",3999,"Wainscott School","362976003999","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-2021","Supplemental Virtual","Schoolwide",130,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"TN","Tennessee","4702880","Mcnairy County",999,"Bethel Springs Elementary","470288000999","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-2021","No virtual instruction","Schoolwide",2195,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,818,0,818,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"OH","OHIO","3904675","Buckeye Valley Local",2645,"Buckeye Valley Local High School","390467502645","No",3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,"2021-2022","No virtual instruction","Not_TitleI",3315,NA,NA,1,622,704,0,16,2,42,0,62,1204,1326,1326,0.469079939668175,0.530920060331825,0,0.0120663650075415,0.00150829562594268,0.0316742081447964,0,0.0467571644042232,0.907993966817496,4,4,0,0,0,0,0,0,0,1,0,4,FALSE,4,0,1,0,0,0,0,TRUE
"WI","WISCONSIN","5505220","Gibraltar Area School District",2245,"Gibraltar Elementary","550522002245","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-2022","No virtual instruction","Mixed",1040,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,368,0,368,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"NC","NORTH CAROLINA","3700344","Summerfield Charter Academy",3286,"Summerfield Charter Academy","370034403286","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-2022","No virtual instruction","Targeted",3895,1,1,NA,742,816,12,276,140,118,0,178,834,1558,1558,0.476251604621309,0.523748395378691,0.00770218228498074,0.177150192554557,0.0898587933247754,0.0757381258023107,0,0.114249037227214,0.535301668806162,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"FL","Florida","1200180","Broward",253,"Miramar High School","120018000253","No",3,7,3,0,0,0,0,0,0,38,24,0,2,1,0,46,29,4,0,3,2,"2020-2021","No virtual instruction","Schoolwide",10610,NA,NA,1,2012,2232,8,88,3282,568,12,82,204,4244,4244,0.474081055607917,0.525918944392083,0.00188501413760603,0.0207351555136664,0.773327049952875,0.133836003770028,0.00282752120640905,0.0193213949104618,0.0480678605089538,75,2,62,10,0,0,1,5,4,0.613333333333333,0.386666666666667,75,FALSE,75,0.826666666666667,0.0266666666666667,0.133333333333333,0,0,0.0133333333333333,TRUE
"TX","Texas","4819380","Flour Bluff Isd",6252,"Flour Bluff Int","481938006252","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-2021","Missing","Schoolwide",4145,1,1,NA,814,844,2,24,46,842,8,68,668,1658,1658,0.490952955367913,0.509047044632087,0.00120627261761158,0.014475271411339,0.0277442702050663,0.507840772014475,0.00482509047044632,0.0410132689987937,0.402895054282268,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"WA","WASHINGTON","5308020","Snohomish School District",1790,"Valley View Middle School","530802001790","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-2022","No virtual instruction","Not_TitleI",3280,NA,1,NA,NA,NA,10,128,NA,180,NA,88,866,0,1272,NA,NA,0.00786163522012579,0.10062893081761,NA,0.141509433962264,NA,0.0691823899371069,0.680817610062893,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"NC","North Carolina","3701260","Durham Public Schools",554,"Morehead Montessori","370126000554","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-2021","No virtual instruction","Not_TitleI",1260,1,NA,NA,NA,NA,NA,NA,126,72,NA,32,252,0,482,NA,NA,NA,NA,0.261410788381743,0.149377593360996,NA,0.0663900414937759,0.522821576763486,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"TX","Texas","4838730","San Antonio Isd",4339,"David Crockett Academy","483873004339","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-2021","Missing","Schoolwide",3440,1,1,NA,630,746,4,14,64,1266,0,4,24,1376,1376,0.457848837209302,0.542151162790698,0.00290697674418605,0.0101744186046512,0.0465116279069767,0.920058139534884,0,0.00290697674418605,0.0174418604651163,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"ND","North Dakota","3819410","West Fargo 6",838,"West Fargo Sheyenne High School","381941000838","No",7,1,0,1,0,3,0,1,0,6,0,40,2,1,0,53,2,1,0,2,0,"2020-2021","Supplemental Virtual","Not_TitleI",7805,NA,NA,1,NA,NA,56,80,450,114,NA,110,2306,0,3116,NA,NA,0.0179717586649551,0.0256739409499358,0.144415917843389,0.0365853658536585,NA,0.0353016688061617,0.7400513478819,55,42,6,1,3,1,1,2,1,0.963636363636364,0.0363636363636364,54,FALSE,54,0.111111111111111,0.777777777777778,0.0185185185185185,0.0555555555555556,0.0185185185185185,0.0185185185185185,TRUE
"IL","Illinois","1719500","Homer Ccsd 33c",2228,"Homer Jr High School","171950002228","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-2021","Not reported","Mixed",4260,NA,1,NA,NA,NA,NA,24,18,148,NA,50,1462,0,1702,NA,NA,NA,0.0141010575793184,0.0105757931844888,0.0869565217391304,NA,0.0293772032902468,0.858989424206816,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"GA","Georgia","1303270","Lee County",1982,"Lee County Primary School","130327001982","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-2021","No virtual instruction","Schoolwide",3160,1,NA,NA,572,692,0,50,214,52,2,42,904,1264,1264,0.45253164556962,0.54746835443038,0,0.0395569620253165,0.169303797468354,0.0411392405063291,0.00158227848101266,0.0332278481012658,0.715189873417722,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"CA","CALIFORNIA","0640380","Union Hill Elementary",13728,"Union Hill Middle School","064038013728","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-2022","Not reported","Mixed",725,NA,1,NA,NA,NA,NA,NA,NA,46,NA,78,164,0,288,NA,NA,NA,NA,NA,0.159722222222222,NA,0.270833333333333,0.569444444444444,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"TN","TENNESSEE","4700149","Collierville",1359,"Sycamore Elementary School","470014901359","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-2022","No virtual instruction","Schoolwide",2355,1,NA,NA,NA,NA,NA,142,374,NA,NA,NA,232,0,748,NA,NA,NA,0.189839572192513,0.5,NA,NA,NA,0.310160427807487,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"CT","CONNECTICUT","0901170","East Granby School District",181,"East Granby High School","090117000181","No",4,1,0,0,0,1,3,0,0,0,0,15,10,0,0,17,13,0,0,0,1,"2021-2022","Supplemental Virtual","Not_TitleI",1260,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,360,0,360,NA,NA,NA,NA,NA,NA,NA,NA,1,30,25,0,1,4,0,0,1,0,0.566666666666667,0.433333333333333,30,FALSE,30,0,0.833333333333333,0.0333333333333333,0.133333333333333,0,0,TRUE
"GA","Georgia","1301020","Savannah-Chatham County",394,"Windsor Forest Elementary School","130102000394","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-2021","No virtual instruction","Schoolwide",2310,1,NA,NA,448,476,2,38,586,94,12,76,116,924,924,0.484848484848485,0.515151515151515,0.00216450216450216,0.0411255411255411,0.634199134199134,0.101731601731602,0.012987012987013,0.0822510822510823,0.125541125541126,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"FL","Florida","1200870","Hillsborough",618,"Folsom Elementary School","120087000618","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-2021","No virtual instruction","Schoolwide",2170,1,NA,NA,416,452,0,26,370,274,4,44,150,868,868,0.47926267281106,0.52073732718894,0,0.0299539170506912,0.426267281105991,0.315668202764977,0.00460829493087558,0.0506912442396313,0.172811059907834,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"NE","Nebraska","3100011","Broken Bow Public Schools",1882,"Broken Bow Middle School","310001101882","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-2021","No virtual instruction","Not_TitleI",875,NA,1,NA,174,176,0,0,4,44,0,4,298,350,350,0.497142857142857,0.502857142857143,0,0,0.0114285714285714,0.125714285714286,0,0.0114285714285714,0.851428571428571,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"KY","Kentucky","2102990","Jefferson County",750,"Highland Middle","210299000750","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-2021","Supplemental Virtual","Schoolwide",4380,NA,1,NA,NA,NA,NA,34,540,200,NA,130,844,0,1748,NA,NA,NA,0.0194508009153318,0.308924485125858,0.11441647597254,NA,0.074370709382151,0.482837528604119,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"IN","INDIANA","1800213","Silver Creek School Corporation",1538,"Silver Creek Elementary School","180021301538","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-2022","No virtual instruction","Schoolwide",4295,1,NA,NA,NA,NA,NA,NA,34,186,NA,94,1376,0,1690,NA,NA,NA,NA,0.0201183431952663,0.110059171597633,NA,0.0556213017751479,0.814201183431953,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"WA","WASHINGTON","5309540","Washougal School District",1621,"Cape Horn Skye Elementary","530954001621","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-2022","No virtual instruction","Schoolwide",1415,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,486,0,486,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"MN","Minnesota","2700466","Rock Ridge Public Schools",5302,"Parkview Elementary","270046605302","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-2021","No virtual instruction","Schoolwide",2310,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,112,746,0,858,NA,NA,NA,NA,NA,NA,NA,0.130536130536131,0.869463869463869,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"FL","FLORIDA","1200870","HILLSBOROUGH",623,"HUNTER'S GREEN ELEMENTARY SCHOOL","120087000623","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-2022","No virtual instruction","Targeted",3695,1,NA,NA,704,774,2,220,216,338,0,120,582,1478,1478,0.476319350473613,0.523680649526387,0.0013531799729364,0.148849797023004,0.146143437077131,0.228687415426252,0,0.081190798376184,0.393775372124493,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"NY","NEW YORK","3627060","SMITHTOWN CENTRAL SCHOOL DISTRICT",5431,"MILLS POND ELEMENTARY SCHOOL","362706005431","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-2022","No virtual instruction","Not_TitleI",1800,1,NA,NA,NA,NA,NA,NA,NA,78,NA,NA,542,0,620,NA,NA,NA,NA,NA,0.125806451612903,NA,NA,0.874193548387097,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"IN","INDIANA","1810170","Shoals Community School Corp",1635,"Shoals Community High School","181017001635","No",2,0,0,0,0,2,0,0,0,0,1,6,1,0,0,8,2,0,0,8,1,"2021-2022","No virtual instruction","Schoolwide",1035,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,394,0,394,NA,NA,NA,NA,NA,NA,NA,NA,1,10,7,1,0,2,0,0,9,0,0.8,0.2,10,FALSE,10,0.1,0.7,0,0.2,0,0,TRUE
"IN","Indiana","1812420","Warsaw Community Schools",2001,"Washington Elementary School","181242002001","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-2021","No virtual instruction","Schoolwide",2570,1,1,NA,NA,NA,NA,NA,NA,150,NA,NA,782,0,932,NA,NA,NA,NA,NA,0.160944206008584,NA,NA,0.839055793991416,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"NE","NEBRASKA","3174820","OMAHA PUBLIC SCHOOLS",1436,"SPRINGVILLE ELEM SCHOOL","317482001436","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-2022","No virtual instruction","Not_TitleI",2175,1,NA,NA,394,476,4,196,214,102,0,90,264,870,870,0.452873563218391,0.547126436781609,0.00459770114942529,0.225287356321839,0.245977011494253,0.117241379310345,0,0.103448275862069,0.303448275862069,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"TX","TEXAS","4832940","NORTH EAST ISD",3639,"HARMONY HILLS EL","483294003639","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-2022","Missing","Schoolwide",2170,1,NA,NA,376,492,0,12,84,604,2,40,126,868,868,0.433179723502304,0.566820276497696,0,0.0138248847926267,0.0967741935483871,0.695852534562212,0.00230414746543779,0.0460829493087558,0.145161290322581,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"KS","Kansas","2000006","Hiawatha",1728,"Hiawatha Middle School","200000601728","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-2021","No virtual instruction","Schoolwide",1510,1,1,NA,NA,NA,NA,NA,NA,50,NA,NA,474,0,524,NA,NA,NA,NA,NA,0.0954198473282443,NA,NA,0.904580152671756,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
